Дата,АЕС,ТЕЦ,"Генерація з ВДЕ",ТЕС,ГЕС,ГАЕС(генерація),Споживання,ГАЕС(закачка),"Україна - Білорусь,РФ","Україна - ЄС","Україна - Молдова"
"05.12.2016 03:00:00",11178,1132,127,5697,415,0,16504,-1146,-15,-693,6
"05.12.2016 04:00:00",11158,1132,110,5694,379,0,16381,-1143,-81,-653,0
"05.12.2016 05:00:00",11191,1140,57,6069,263,0,16733,-1135,6,-648,28
"05.12.2016 06:00:00",11148,1131,52,6090,279,0,17817,0,4,-678,58
"05.12.2016 07:00:00",11172,1117,113,6850,1199,0,19561,0,84,-688,-2
"05.12.2016 08:00:00",11191,1120,134,7819,1345,0,20463,0,-190,-644,-5
"05.12.2016 09:00:00",11156,1135,136,8358,1796,0,21606,-1,-2,-663,3
"05.12.2016 10:00:00",11161,1148,193,8873,1679,0,21901,0,-83,-732,-25
"05.12.2016 11:00:00",11110,1151,203,9168,1902,0,22376,0,-51,-821,20
"05.12.2016 12:00:00",11142,1153,238,9222,1310,0,21867,0,-92,-833,39
"05.12.2016 13:00:00",11114,1118,217,8868,1038,322,21556,0,-20,-832,21
"05.12.2016 14:00:00",11152,1123,163,8587,1323,323,21458,0,-113,-835,10
"05.12.2016 15:00:00",11128,1122,85,8640,1018,644,21481,0,-57,-836,11
"05.12.2016 16:00:00",11121,1146,54,8683,1438,796,22070,0,-27,-844,12
"05.12.2016 17:00:00",11157,1145,48,9145,1408,1024,22831,0,46,-822,8
"05.12.2016 18:00:00",11160,1152,46,9223,1524,697,22638,0,-38,-823,19
"05.12.2016 19:00:00",11130,1157,69,9074,1430,322,22087,0,20,-817,14
"05.12.2016 20:00:00",11158,1154,80,8758,1294,323,21576,0,-57,-834,10
"05.12.2016 21:00:00",11173,1124,154,8678,1113,0,21091,0,-48,-811,-5
"05.12.2016 22:00:00",11171,1129,186,8297,929,0,20453,-1,-159,-844,2
"05.12.2016 23:00:00",11146,1122,183,7688,297,0,19189,-20,-160,-838,6
"06.12.2016 00:00:00",11148,1114,196,7448,465,0,18272,-938,-84,-832,-26
"06.12.2016 01:00:00",11150,1107,224,6907,95,0,17494,-938,10,-837,-2
"06.12.2016 02:00:00",11143,1123,231,6460,325,0,17114,-1143,-31,-784,9
"06.12.2016 03:00:00",11146,1127,233,6372,72,0,16778,-1154,-109,-718,25
"06.12.2016 04:00:00",11150,1128,228,6308,72,0,16812,-1142,-50,-659,9
"06.12.2016 05:00:00",11169,1122,231,6359,184,0,17088,-1132,24,-638,9
"06.12.2016 06:00:00",11160,1122,234,6595,72,0,17793,-394,-103,-649,17
"06.12.2016 07:00:00",11145,1123,231,6785,1052,0,19529,0,112,-627,-8
"06.12.2016 08:00:00",11152,1125,236,7809,962,0,20263,0,-97,-652,29
"06.12.2016 09:00:00",11151,1125,269,8120,1525,0,21224,0,16,-647,-26
"06.12.2016 10:00:00",11144,1129,344,8338,1707,0,21585,0,-51,-704,-7
"06.12.2016 11:00:00",11142,1164,367,8423,1894,0,21847,0,-41,-806,-2
"06.12.2016 12:00:00",11148,1157,385,8455,1671,0,21674,0,-23,-843,15
"06.12.2016 13:00:00",11146,1161,361,8454,1624,0,21566,0,-93,-828,15
"06.12.2016 14:00:00",11100,1154,301,8455,1403,321,21582,0,-42,-849,-18
"06.12.2016 15:00:00",11136,1158,241,8605,1150,643,21748,0,-78,-823,-16
"06.12.2016 16:00:00",11127,1148,220,8680,1199,1023,22230,0,4,-829,-41
"06.12.2016 17:00:00",11115,1165,214,8747,1596,1025,22502,0,-181,-817,-56
"06.12.2016 18:00:00",11099,1161,223,8746,1491,794,22406,0,-10,-783,-18
"06.12.2016 19:00:00",11097,1167,212,8321,1324,795,21740,0,-56,-815,7
"06.12.2016 20:00:00",11146,1168,186,8273,1045,643,21363,0,-36,-805,27
"06.12.2016 21:00:00",11144,1176,191,8259,972,321,20911,0,-68,-816,-6
"06.12.2016 22:00:00",11128,1160,137,8216,1036,0,20454,0,-126,-845,-5
"06.12.2016 23:00:00",11156,1171,106,7086,859,0,19288,0,-13,-840,-20
"07.12.2016 00:00:00",11137,1171,121,7109,357,0,18310,-538,52,-834,-56
"07.12.2016 01:00:00",11147,1135,142,6688,352,0,17454,-935,-36,-838,1
"07.12.2016 02:00:00",11138,1104,153,6508,289,0,16931,-1167,-83,-844,30
"07.12.2016 03:00:00",11132,1103,196,6495,71,0,16721,-1155,-125,-834,37
"07.12.2016 04:00:00",11167,1096,214,6474,69,0,16824,-1145,-57,-830,41
"07.12.2016 05:00:00",11145,1092,162,6549,345,0,17083,-1145,-24,-833,21
"07.12.2016 06:00:00",11173,1093,168,6790,107,0,17933,-394,32,-830,48
"07.12.2016 07:00:00",11169,1094,224,7202,1007,0,19538,0,-63,-818,-2
"07.12.2016 08:00:00",11146,1100,234,8126,932,0,20317,0,-96,-813,-19
"07.12.2016 09:00:00",11142,1161,259,8360,1562,0,21309,0,-83,-796,-1
"07.12.2016 10:00:00",11200,1165,301,8481,1661,0,21650,0,-79,-804,12
"07.12.2016 11:00:00",11145,1150,315,8600,1665,0,21797,0,6,-826,25
"07.12.2016 12:00:00",11148,1147,330,8339,1613,0,21414,-1,-59,-820,-4
"07.12.2016 13:00:00",11151,1140,267,8382,1318,319,21382,0,-73,-803,-37
"07.12.2016 14:00:00",11131,1139,221,8415,1218,319,21315,0,3,-803,-42
"07.12.2016 15:00:00",11132,1142,185,8429,1344,319,21409,0,-17,-789,-47
"07.12.2016 16:00:00",11142,1144,88,8514,1522,909,22052,0,-168,-787,1
"07.12.2016 17:00:00",11146,1140,99,8813,1739,1024,22745,0,-107,-766,-9
"07.12.2016 18:00:00",11145,1149,127,8825,1607,1010,22739,0,-25,-732,-39
"07.12.2016 19:00:00",11153,1137,140,8816,1409,794,22369,0,-19,-740,3
"07.12.2016 20:00:00",11134,1141,106,9085,902,643,21900,0,-22,-775,4
"07.12.2016 21:00:00",11141,1143,97,9041,586,643,21584,0,32,-792,-7
"07.12.2016 22:00:00",11159,1135,65,9241,329,323,20947,0,-109,-822,-107
"07.12.2016 23:00:00",11154,1150,40,8712,96,0,20056,0,0,-818,-29
"08.12.2016 00:00:00",11141,1136,29,8048,138,0,18855,-542,-30,-813,-17
"08.12.2016 01:00:00",11146,1138,37,7202,557,0,18063,-948,8,-830,-21
"08.12.2016 02:00:00",11148,1143,37,7202,412,0,17597,-1162,-140,-827,4
"08.12.2016 03:00:00",11164,1144,52,7090,198,0,17388,-1154,-66,-818,3
"08.12.2016 04:00:00",11151,1141,92,7101,72,0,17393,-1152,11,-803,4
"08.12.2016 05:00:00",11124,1137,110,7180,306,0,17576,-1143,-61,-823,-1
"08.12.2016 06:00:00",11149,1144,133,7003,92,0,18279,-1,-144,-816,-2
"08.12.2016 07:00:00",11155,1139,136,7615,887,0,19898,0,96,-799,-40
"08.12.2016 08:00:00",11159,1144,191,7929,1297,0,20710,0,74,-803,48
"08.12.2016 09:00:00",11145,1143,181,8371,1285,643,21625,0,-23,-787,-15
"08.12.2016 10:00:00",11165,1146,221,8821,1252,644,22117,0,-61,-806,49
"08.12.2016 11:00:00",11158,1117,319,9101,1175,643,22366,0,-42,-804,19
"08.12.2016 12:00:00",11143,1112,383,9207,775,644,22100,0,-63,-820,39
"08.12.2016 13:00:00",11123,1111,376,9250,1244,0,21960,0,-20,-819,11
"08.12.2016 14:00:00",11132,1118,312,9414,1321,0,22046,-6,-77,-816,-34
"08.12.2016 15:00:00",11126,1130,261,9446,1436,0,22159,0,-93,-827,-9
"08.12.2016 16:00:00",11115,1140,241,9486,1511,376,22658,0,-69,-813,5
"08.12.2016 17:00:00",11137,1138,241,9471,1152,1019,22995,0,-66,-782,24
"08.12.2016 18:00:00",11146,1133,241,8973,1446,793,22579,0,-82,-773,44
"08.12.2016 19:00:00",11130,1128,241,8910,1277,470,21996,0,-94,-771,36
"08.12.2016 20:00:00",11111,1140,241,8903,983,320,21462,0,-99,-801,-4
"08.12.2016 21:00:00",11128,1143,241,8821,988,0,20995,0,-138,-815,-70
"08.12.2016 22:00:00",11136,1138,241,8757,384,0,20461,0,-18,-823,-74
"08.12.2016 23:00:00",11117,1138,241,7656,325,0,19233,-13,-114,-820,-39
"09.12.2016 00:00:00",11122,1120,241,7466,280,0,18117,-953,-86,-808,-32
"09.12.2016 01:00:00",11120,1128,241,6920,70,0,17368,-952,-93,-819,-15
"09.12.2016 02:00:00",11119,1121,241,6326,222,0,16863,-1170,15,-811,25
"09.12.2016 03:00:00",11114,1119,241,6308,94,0,16486,-1157,-202,-813,15
"09.12.2016 04:00:00",11137,1105,237,6240,70,0,16410,-1154,-230,-800,33
"09.12.2016 05:00:00",11105,1103,236,6157,354,0,16797,-1156,47,-805,9
"09.12.2016 06:00:00",11137,1100,237,6312,272,0,17613,-403,7,-812,39
"09.12.2016 07:00:00",11158,1099,233,6797,690,0,18942,0,34,-796,15
"09.12.2016 08:00:00",11157,1105,204,7683,801,0,19766,0,-105,-786,17
"09.12.2016 09:00:00",11150,1105,227,7861,991,321,20672,0,46,-727,16
"09.12.2016 10:00:00",11134,1089,193,8063,1414,320,21132,0,-55,-737,2
"09.12.2016 11:00:00",11153,1028,205,8383,1437,321,21403,0,-70,-747,-22
"09.12.2016 12:00:00",11179,1095,189,8563,1159,319,21293,0,-170,-721,-30
"09.12.2016 13:00:00",11135,1096,220,8631,921,320,21153,0,-87,-724,-54
"09.12.2016 14:00:00",11118,1092,210,8868,740,320,21210,0,-69,-716,-46
"09.12.2016 15:00:00",11131,1098,205,8897,816,320,21207,0,-147,-731,-82
"09.12.2016 16:00:00",11134,1093,192,8960,997,472,21620,0,-150,-727,-37
"09.12.2016 17:00:00",11134,1093,211,8972,1117,701,21900,0,-233,-725,-44
"09.12.2016 18:00:00",11111,1090,203,8823,915,696,21634,0,-215,-730,66
"09.12.2016 19:00:00",11138,1089,201,8471,946,320,21195,0,49,-731,32
"09.12.2016 20:00:00",11108,1105,200,8407,573,321,20710,0,-32,-727,63
"09.12.2016 21:00:00",11141,1103,208,8366,726,0,20363,0,-153,-770,36
"09.12.2016 22:00:00",11144,1068,198,7958,433,0,19813,0,10,-812,89
"09.12.2016 23:00:00",11117,1071,176,7345,79,0,18661,-25,-77,-800,21
"10.12.2016 00:00:00",11144,1074,188,7245,88,0,17758,-870,-30,-812,-36
"10.12.2016 01:00:00",11156,1067,168,5437,914,0,16845,-953,-37,-644,-46
"10.12.2016 02:00:00",11113,1069,204,5316,415,0,16153,-1169,29,-599,-7
"10.12.2016 03:00:00",10970,1059,174,5532,399,0,16100,-1167,-61,-588,19
"10.12.2016 04:00:00",10833,1061,169,5551,351,0,15910,-1161,-106,-568,0
"10.12.2016 05:00:00",10827,1065,137,5702,343,0,16177,-1159,97,-583,-25
"10.12.2016 06:00:00",10841,1060,148,5774,311,0,16473,-889,-16,-585,64
"10.12.2016 07:00:00",10841,1067,176,5423,143,0,16957,0,-17,-535,110
"10.12.2016 08:00:00",10844,1069,112,5670,315,0,17254,0,15,-477,-19
"10.12.2016 09:00:00",10844,1066,155,5863,1246,0,18567,0,136,-388,-53
"10.12.2016 10:00:00",10820,1071,214,6269,1430,323,19386,0,-27,-371,-54
"10.12.2016 11:00:00",10793,1085,257,6610,1776,323,20056,0,-133,-384,16
"10.12.2016 12:00:00",10791,1074,203,6912,1346,324,19919,0,24,-423,-41
"10.12.2016 13:00:00",10791,1079,228,7274,1053,324,19946,0,-127,-408,16
"10.12.2016 14:00:00",10840,1061,183,7396,897,323,19991,0,39,-408,-56
"10.12.2016 15:00:00",10853,1056,140,7454,917,323,19973,0,-15,-416,-52
"10.12.2016 16:00:00",10841,1062,166,7884,685,703,20527,0,-48,-400,-58
"10.12.2016 17:00:00",10828,1061,188,7879,830,1020,21057,0,-80,-245,-108
"10.12.2016 18:00:00",10847,1075,184,7765,1216,470,20862,0,-194,-243,59
"10.12.2016 19:00:00",10882,1078,221,7798,689,334,20517,0,-47,-249,120
"10.12.2016 20:00:00",10870,1078,175,7683,399,319,19875,0,-83,-278,10
"10.12.2016 21:00:00",10864,1083,204,7334,546,0,19438,0,15,-303,-26
"10.12.2016 22:00:00",10871,1078,198,7275,104,323,18963,0,-171,-398,-58
"10.12.2016 23:00:00",10879,1077,223,6465,72,0,18011,0,41,-510,4
"11.12.2016 00:00:00",10889,1067,202,5267,800,0,17394,0,-48,-546,-10
"11.12.2016 01:00:00",10880,1071,207,4695,323,0,16454,-20,-33,-500,43
"11.12.2016 02:00:00",10855,1065,217,5145,396,0,15867,-1122,23,-476,-21
"11.12.2016 03:00:00",10870,1062,208,5133,203,0,15577,-1161,-73,-472,13
"11.12.2016 04:00:00",10878,1054,194,4902,383,0,15509,-1164,2,-464,-65
"11.12.2016 05:00:00",10871,1066,201,4935,416,0,15582,-1152,-69,-459,-4
"11.12.2016 06:00:00",10892,1078,191,5032,244,0,15743,-929,-106,-468,37
"11.12.2016 07:00:00",10884,1083,205,5276,312,0,16327,-933,55,-391,76
"11.12.2016 08:00:00",10884,1087,188,5218,92,0,16317,-393,-155,-334,-5
"11.12.2016 09:00:00",10882,1096,206,5703,101,0,17333,0,-86,-327,35
"11.12.2016 10:00:00",10855,1099,182,6010,411,0,17972,0,31,-330,-9
"11.12.2016 11:00:00",10889,1091,168,6333,776,0,18591,0,-53,-333,-7
"11.12.2016 12:00:00",10882,1095,152,6321,702,0,18453,0,-108,-329,4
"11.12.2016 13:00:00",10869,1090,165,6325,752,0,18588,0,-74,-333,64
"11.12.2016 14:00:00",10870,1087,124,6335,672,0,18451,0,-35,-328,-9
"11.12.2016 15:00:00",10878,1088,46,6319,665,326,18685,0,-17,-330,-12
